	Unnamed: 0	target	text	sentiment	target_text
2934	878	size	I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room.	1	I get a ton of compliments on its size, and speaking as someone who regularly commutes on a bus, I can attest to the fact that this is the perfect size computer if you're restricted to the width of your body for computing room. [SEP] size
3753	1697	little dishes	The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).	-1	The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here). [SEP] little dishes
3234	1178	iPhoto	I am most impressed with the programming, including the iPhoto.	1	I am most impressed with the programming, including the iPhoto. [SEP] iPhoto
3763	1707	food	We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.	1	We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them. [SEP] food
5952	3896	place	Even if the food wasn't this good, the garden is a great place to sit outside and relax.	1	Even if the food wasn't this good, the garden is a great place to sit outside and relax. [SEP] place
5166	3110	dessert	The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor.	0	The Halibut was too salty, dessert was so so (don't waste any of your calories) and service was poor. [SEP] dessert
4054	1998	meal	So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe.	1	So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe. [SEP] meal
2037	2037	LOCATION1	i would maybe look around the LOCATION1 area 	1	i would maybe look around the LOCATION1 area  [SEP] LOCATION1
1323	1323	LOCATION1	LOCATION1 is lovely and not at all like LOCATION1	1	LOCATION1 is lovely and not at all like LOCATION1 [SEP] LOCATION1
1588	1588	LOCATION2	- Near to popular areas like LOCATION1, LOCATION2, etc  - Rent is quite reasonable	1	- Near to popular areas like LOCATION1, LOCATION2, etc  - Rent is quite reasonable [SEP] LOCATION2
5994	3938	food	Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!	1	Delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch! [SEP] food
2588	532	Photoshop	I was also able to install and use my Photoshop and AfterEffects programs easily.	1	I was also able to install and use my Photoshop and AfterEffects programs easily. [SEP] Photoshop
5059	3003	noodles	They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table.	-1	They never brought us complimentary noodles, ignored repeated requests for sugar, and threw our dishes on the table. [SEP] noodles
5883	3827	owner	Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over!	1	Plus, when our entrees were held up in the kitchen on a busy Saturday night, the owner sent over complimentary summer rolls to hold us over! [SEP] owner
5791	3735	steak	The steak was very fatty and the sauce was overpowering and not very tasty.	-1	The steak was very fatty and the sauce was overpowering and not very tasty. [SEP] steak
3322	1266	quality	The quality, engineering design and warranty are superior--covers damage from dropping the laptop.	1	The quality, engineering design and warranty are superior--covers damage from dropping the laptop. [SEP] quality
5373	3317	management	Ambiance is barely romantic but management tries.	1	Ambiance is barely romantic but management tries. [SEP] management
1763	1763	LOCATION1	LOCATION1 has it's good places, but they are expensive	1	LOCATION1 has it's good places, but they are expensive [SEP] LOCATION1
4783	2727	cost	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat!	-1	Only complaint would be that at an average cost of $12-$15 per meal, I'd like not to have to worry about finding a seat! [SEP] cost
1257	1257	LOCATION1	Ideally in LOCATION2 / LOCATION1, although rest of London is cool	1	Ideally in LOCATION2 / LOCATION1, although rest of London is cool [SEP] LOCATION1
69	69	LOCATION1	 I do love LOCATION1 but unfortunately due to the increase in rent I will moving further out	1	 I do love LOCATION1 but unfortunately due to the increase in rent I will moving further out [SEP] LOCATION1
5551	3495	soup	The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.	-1	The hot and sour soup was unbearably hot and tasted of only pepper and nothing else. [SEP] soup
1114	1114	LOCATION1	actually my friend lives in south east in LOCATION1 and its terrible 	-1	actually my friend lives in south east in LOCATION1 and its terrible  [SEP] LOCATION1
5660	3604	service	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.	1	THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area. [SEP] service
2766	710	hard disk	They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it.	0	They went through asking me open up various components, taking battery out, hard disk apart, and after 2 hours on phone could not fix it. [SEP] hard disk
606	606	LOCATION1	LOCATION1 is a boring south London suburb at the end of the Northern Line It is n't in Central London	-1	LOCATION1 is a boring south London suburb at the end of the Northern Line It is n't in Central London [SEP] LOCATION1
1312	1312	LOCATION1	LOCATION1 is amazing	1	LOCATION1 is amazing [SEP] LOCATION1
2667	611	transport	Comfterbale to use light easy to transport.	1	Comfterbale to use light easy to transport. [SEP] transport
1505	1505	LOCATION2	 For singles making a lot of money, try the LOCATION2 or LOCATION1	1	 For singles making a lot of money, try the LOCATION2 or LOCATION1 [SEP] LOCATION2
1998	1998	LOCATION1	Try LOCATION1 and LOCATION2 - all on the Piccadilly Line 	1	Try LOCATION1 and LOCATION2 - all on the Piccadilly Line  [SEP] LOCATION1
1311	1311	LOCATION1	LOCATION1 is also very popular, as is LOCATION2	1	LOCATION1 is also very popular, as is LOCATION2 [SEP] LOCATION1
3728	1672	food	The food here does a great service to the name (Cantonese that is...).	1	The food here does a great service to the name (Cantonese that is...). [SEP] food
4210	2154	toppings	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread!	0	Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best, freshly baked bread! [SEP] toppings
3710	1654	food	Get your food to go, find a bench, and kick back with a plate of dumplings.	0	Get your food to go, find a bench, and kick back with a plate of dumplings. [SEP] food
1373	1373	LOCATION1	LOCATION2 and the LOCATION1 are cool, and I am going to stick my neck out here and say that the rest of London is basically boring	1	LOCATION2 and the LOCATION1 are cool, and I am going to stick my neck out here and say that the rest of London is basically boring [SEP] LOCATION1
2096	40	webcam	The fact that you can spend over $100 on just a webcam underscores the value of this machine.	0	The fact that you can spend over $100 on just a webcam underscores the value of this machine. [SEP] webcam
3684	1628	sushi	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.	1	We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura. [SEP] sushi
4772	2716	canned vegetables	They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.	-1	They smell like they stuff them with old canned vegetables like the spinach mushroom calzone. [SEP] canned vegetables
